Epoch,Training_Loss,Validation_Loss,Avg_BPM_Error,Max_BPM_Error,Learning_Rate
1,0.16056682643565265,0.11730853095650673,22.963483810424805,40.309425354003906,5.000000000000002e-05
2,0.12435546246441928,0.10927338153123856,23.26988410949707,39.189117431640625,5.002315029825421e-05
3,0.11372416534207085,0.11185548454523087,23.89336395263672,45.32672119140625,5.009259642913851e-05
4,0.11669460954991254,0.11215570569038391,23.7665958404541,45.44611358642578,5.020832410199827e-05
5,0.10777066918936642,0.11380552873015404,23.976524353027344,47.08030700683594,5.03703095023434e-05
6,0.11292530528523705,0.10996905341744423,23.609888076782227,43.53961181640625,5.057851929674863e-05
7,0.11247451603412628,0.10896483063697815,23.45704460144043,41.792457580566406,5.083291063971327e-05
8,0.11232115870172327,0.11233900487422943,23.800273895263672,45.28118896484375,5.1133431182477553e-05
9,0.11250822923400185,0.11918606236577034,24.331512451171875,49.75492858886719,5.148001908379543e-05
10,0.10190665417096832,0.11549299955368042,24.023334503173828,47.84034729003906,5.187260302265981e-05
11,0.10388148474422368,0.11568262055516243,24.030330657958984,47.941383361816406,5.2311102212979326e-05
12,0.10541265661066229,0.11654473096132278,24.0882511138916,48.32788848876953,5.279542642020249e-05
13,0.09964573247866197,0.1183864064514637,24.179962158203125,49.329986572265625,5.332547597988637e-05
14,0.10854118046435443,0.1211416907608509,24.241594314575195,50.177764892578125,5.39011418182051e-05
15,0.09758576141162352,0.12333943322300911,24.262537002563477,50.894996643066406,5.452230547439555e-05
16,0.10231439904733138,0.1213228665292263,24.054344177246094,49.52903747558594,5.518883912513414e-05
17,0.10479926385662773,0.12296475097537041,24.229074478149414,51.528564453125,5.590060561084034e-05
18,0.10155993632294914,0.11981454491615295,24.0177001953125,49.62528991699219,5.665745846390139e-05
19,0.10267131098292091,0.12321803346276283,24.230844497680664,51.35478210449219,5.745924193881262e-05
20,0.09739852290261876,0.11794698610901833,23.781797409057617,48.27815246582031,5.830579104422652e-05
21,0.10017673197117719,0.12192386016249657,23.9729061126709,50.590667724609375,5.919693157690521e-05
22,0.09889375824819911,0.12522199749946594,24.16077995300293,52.442359924316406,6.013248015756758e-05
23,0.09762199019843881,0.12036910280585289,23.942790985107422,50.205841064453125,6.111224426862545e-05
24,0.10101713782007044,0.12038964778184891,24.024763107299805,50.69590759277344,6.21360222937998e-05
25,0.09664053503762592,0.11588465049862862,23.80594825744629,49.85005187988281,6.320360355960942e-05
26,0.09960170902989128,0.12050602212548256,24.051204681396484,52.00495910644531,6.43147683787236e-05
27,0.09857453067194331,0.12084675952792168,23.907468795776367,50.80323791503906,6.546928809516921e-05
28,0.09558069028637627,0.12233095243573189,23.916404724121094,51.28712463378906,6.666692513138377e-05
29,0.09617923471060666,0.12170090526342392,23.895368576049805,51.57726287841797,6.790743303710441e-05
30,0.09754218973896721,0.1122325249016285,23.34623146057129,47.413047790527344,6.919055654008198e-05
31,0.09843127497217873,0.1205010898411274,23.920900344848633,53.25566864013672,7.051603159861187e-05
32,0.09496101059696892,0.1141628697514534,23.46763038635254,50.50270080566406,7.188358545586788e-05
33,0.09255189245397394,0.12162017449736595,23.7560977935791,54.21266174316406,7.329293669603077e-05
34,0.09109870141202753,0.11487029120326042,23.145519256591797,50.44525146484375,7.474379530219774e-05
35,0.09638626263900237,0.11897607147693634,23.33487319946289,53.048912048339844,7.623586271606261e-05
36,0.09242383458397606,0.11756021156907082,23.12832260131836,51.73358917236328,7.776883189935288e-05
37,0.09222941506992687,0.11744613945484161,22.95231056213379,52.11455535888672,7.934238739701257e-05
38,0.09339525482871315,0.11431773751974106,22.864177703857422,53.82969665527344,8.09562054021163e-05
39,0.08539039302955974,0.12048983201384544,23.255504608154297,58.38658142089844,8.26099538225029e-05
40,0.09205086190592159,0.10438423231244087,22.368741989135742,46.51568603515625,8.4303292349113e-05
41,0.09183966639367017,0.11430829763412476,22.57807731628418,55.854652404785156,8.603587252601833e-05
