Epoch,Training_Loss,Validation_Loss,Avg_BPM_Error,Max_BPM_Error,Learning_Rate
1,17.999872467734598,155.8523120880127,10.33973217010498,77.98941040039062,5.000000000000002e-05
2,10.627594080838291,148.4809331893921,10.07382583618164,78.03231811523438,5.009344782713353e-05
3,19.41358132795854,150.51779747009277,9.667021751403809,78.24613952636719,5.037371368634379e-05
4,12.996496590701016,146.01935577392578,9.54230785369873,78.29483032226562,5.084056477553696e-05
5,15.16352501782504,150.5196828842163,10.050860404968262,79.88807678222656,5.149361330609195e-05
6,21.003341588107023,157.42527294158936,10.98876953125,79.207275390625,5.233231682497569e-05
7,24.693464062430643,150.0337257385254,9.627163887023926,78.51663208007812,5.335597866533117e-05
8,13.079912705854936,149.39518928527832,9.546518325805664,77.93539428710938,5.456374852516084e-05
9,17.54650003259832,139.7984857559204,9.566347122192383,77.24270629882812,5.595462317362852e-05
10,13.775702346454967,156.73122215270996,10.414891242980957,76.771484375,5.7527447284390115e-05
11,9.201679749922318,149.71212196350098,9.611313819885254,77.18496704101562,5.9280914395262296e-05
12,19.941029353575274,152.26813983917236,10.046611785888672,77.60934448242188,6.121356799343214e-05
13,15.773670499975031,155.08079147338867,10.366872787475586,77.51234436035156,6.332380272530539e-05
14,11.706310358914463,150.3678798675537,9.834903717041016,77.79412841796875,6.560986572998933e-05
15,12.814090078527277,141.5905122756958,9.92232894897461,77.54562377929688,6.806985809530193e-05
16,8.871893644332886,167.8157081604004,10.842881202697754,74.80793762207031,7.070173643509812e-05
17,15.19839165427468,149.72141456604004,10.340415000915527,76.371337890625,7.350331458660367e-05
18,16.538302985104647,149.1238079071045,10.137711524963379,76.20550537109375,7.64722654263446e-05
19,19.59875826402144,149.43568229675293,10.123836517333984,74.565673828125,7.96061228031667e-05
20,14.278234091672031,147.48521423339844,9.36772632598877,75.79150390625,8.290228358673758e-05
21,9.62846355004744,172.65937042236328,11.377979278564453,78.58981323242188,8.635800982982953e-05
22,30.76203307238492,178.58784866333008,12.896549224853516,80.35635375976562,8.997043104258859e-05
23,26.566621607000176,167.71356582641602,10.838994979858398,77.76260375976562,9.373654657689884e-05
24,26.444429701024834,151.15583419799805,10.40141487121582,74.5836181640625,9.765322811886338e-05
25,19.768333868546918,144.97368621826172,10.07768440246582,76.6990966796875,0.00010171722228732947
26,22.16627363725142,146.64731407165527,9.52182388305664,76.0242919921875,0.00010592515333630132
27,25.36844253540039,157.14838981628418,9.69878101348877,76.7396240234375,0.00011027352595899454
28,16.03574462370439,161.130708694458,11.576123237609863,75.78846740722656,0.00011475872819120331
29,17.04730614748868,154.14966773986816,10.618894577026367,70.99478149414062,0.00011937703441156886
30,16.547939040444113,162.19257354736328,11.651385307312012,75.8145751953125,0.00012412460843625709
31,20.079747113314543,167.1232032775879,11.606204986572266,79.08877563476562,0.00012899750670547467
32,29.538503906943582,172.11799240112305,11.214906692504883,75.77960205078125,0.0001339916815591762
33,28.286155700683594,139.76240253448486,9.254302024841309,75.3543701171875,0.00013910298459924258
34,15.67456323450262,158.02757835388184,10.725268363952637,77.94088745117188,0.00014432717013533668
35,12.214937356385319,155.40346908569336,10.08631706237793,76.68756103515625,0.00014965989871157517
36,13.683253374966709,144.65303421020508,10.32699966430664,77.14144897460938,0.0001550967407110856
37,29.80566495115107,150.23903274536133,10.519912719726562,77.13070678710938,0.00016063318003545625
38,27.877045891501687,137.14414978027344,9.292913436889648,75.94560241699219,0.00016626461785602107
39,17.569262634624135,151.36303043365479,10.075785636901855,77.83116149902344,0.00017198637643386493
40,14.398626999421554,196.40756607055664,12.707257270812988,75.48358154296875,0.0001777937030053746
41,36.817913900722154,164.3404941558838,12.300692558288574,73.98103332519531,0.00018368177373010954
42,70.07500093633479,175.19011306762695,12.662877082824707,73.40725708007812,0.000189645697697712
43,30.604284459894355,160.34847259521484,10.729185104370117,77.17868041992188,0.00019568052099052914
44,15.075020681728017,143.79156494140625,9.910117149353027,79.02287292480469,0.00020178123079857106
45,21.365904157811944,162.27013206481934,11.021846771240234,77.79757690429688,0.00020794275958338867
46,12.07539263638583,153.55230712890625,10.158524513244629,76.46966552734375,0.00021415998928741073
47,12.671492099761963,226.07408905029297,13.774560928344727,79.55380249023438,0.00022042775558524496
48,13.543870622461492,131.13685131072998,9.036116600036621,72.154052734375,0.00022674085217341128
49,62.16492332111705,184.51932525634766,11.359161376953125,74.87705993652344,0.00023309403509494392
50,23.327412041750822,183.11017036437988,11.70040225982666,74.13479614257812,0.00023948202709527037
51,35.359055779197,173.57507705688477,11.436976432800293,74.00262451171875,0.0002458995220057491
52,20.60866425254128,149.3237247467041,10.17717456817627,72.8172607421875,0.00025234118915122436
53,37.22696629437533,135.87610244750977,9.969422340393066,70.15547180175781,0.0002588016777779374
54,23.884157961065117,193.52832794189453,12.920418739318848,74.10659790039062,0.00026527562149811587
55,31.208753845908426,140.24059009552002,9.230936050415039,75.805908203125,0.00027175764274754965
56,21.43772602081299,185.29050827026367,12.083550453186035,79.86384582519531,0.00027824235725245033
57,31.741508310491387,135.72606945037842,9.289620399475098,76.18316650390625,0.0002847243785018842
58,24.139464768496428,208.0411262512207,12.926844596862793,76.71282958984375,0.0002911983222220626
59,39.87846374511719,177.51423263549805,12.187088966369629,77.19268798828125,0.0002976588108487756
60,20.31151567805897,137.5024824142456,10.419020652770996,73.70797729492188,0.0003041004779942509
61,34.110773064873435,123.07148933410645,9.968111038208008,66.37423706054688,0.00031051797290472966
62,36.64359872991388,180.6085090637207,11.892361640930176,75.05682373046875,0.00031690596490505606
63,47.08678219535134,135.41845703125,10.25349235534668,73.437255859375,0.00032325914782658876
64,76.25548839569092,218.65702056884766,13.467313766479492,74.76716613769531,0.000329572244414755
65,75.10645510933615,158.65725326538086,10.986801147460938,74.60990905761719,0.0003358400107125893
66,43.82009584253485,138.14842414855957,9.220169067382812,69.90290832519531,0.0003420572404166113
67,85.49834650213069,181.03057670593262,11.115877151489258,73.56513977050781,0.00034821876920142897
68,45.01579614119096,189.2118320465088,12.370793342590332,73.76530456542969,0.0003543194790094709
69,21.300130063837226,184.39566040039062,12.776872634887695,79.28396606445312,0.00036035430230228803
70,25.186139496889982,153.2141456604004,10.668334007263184,71.10693359375,0.00036631822626989055
71,20.404282613234088,163.39953994750977,10.58888053894043,74.73892211914062,0.0003722062969946254
72,36.18402455069802,190.32105255126953,12.352986335754395,76.42947387695312,0.000378013623566135
73,84.26702750812878,265.6790466308594,15.492785453796387,78.46560668945312,0.0003837353821439789
74,54.46442196585915,138.74109840393066,10.166428565979004,67.47384643554688,0.00038936681996454373
75,44.752494378523394,171.6448154449463,13.296290397644043,76.57710266113281,0.0003949032592889144
76,38.91985429417003,133.93134212493896,9.583718299865723,74.50337219238281,0.0004003401012884248
77,21.553929285569623,139.36594009399414,8.864553451538086,76.08763122558594,0.0004056728298646633
78,51.89825456792658,156.19614791870117,10.69017505645752,73.02743530273438,0.0004108970154007574
79,27.616646116430108,160.34372329711914,9.978084564208984,73.06402587890625,0.00041600831844082383
80,41.3402174169367,241.43218994140625,15.376489639282227,78.61836242675781,0.0004210024932945253
81,60.18316698074341,113.61634159088135,9.015547752380371,67.16107177734375,0.00042587539156374295
82,19.603087468580767,173.96941947937012,11.43747329711914,79.01019287109375,0.0004306229655884312
83,16.13834658536044,144.15422248840332,9.87735652923584,71.34918212890625,0.00043524127180879677
84,39.53623112765226,123.48217868804932,8.882833480834961,73.38616943359375,0.00043972647404100544
85,38.641597574407406,397.40625,19.623424530029297,76.13937377929688,0.0004440748466636987
