Epoch,Training_Loss,Validation_Loss,Avg_BPM_Error,Max_BPM_Error,Learning_Rate
1,0.13759044083681973,0.12034115940332413,23.277393341064453,41.785240173339844,5.000000000000002e-05
2,0.11892647634853017,0.11685806885361671,23.19557762145996,40.488922119140625,5.002315029825421e-05
3,0.11291331323710355,0.11949549242854118,23.399141311645508,46.02824401855469,5.009259642913851e-05
4,0.11780379441651431,0.13133398070931435,23.71380043029785,51.96094512939453,5.020832410199827e-05
5,0.10306179218671539,0.12190372496843338,23.639482498168945,49.66163635253906,5.03703095023434e-05
6,0.10906720025972887,0.11595859006047249,23.381732940673828,46.032875061035156,5.057851929674863e-05
7,0.10645566948435524,0.11452845484018326,23.328386306762695,44.151222229003906,5.083291063971327e-05
8,0.10007686845280907,0.11935602873563766,23.43164825439453,45.14329528808594,5.1133431182477553e-05
9,0.10515988550402901,0.12626075744628906,23.665477752685547,48.15724182128906,5.148001908379543e-05
10,0.1023100424896587,0.12376167625188828,23.794893264770508,49.27998352050781,5.187260302265981e-05
11,0.09781044247475537,0.1173236072063446,23.63805389404297,47.91498565673828,5.2311102212979326e-05
12,0.10142132572152397,0.1151331439614296,23.48086166381836,46.437721252441406,5.279542642020249e-05
13,0.09513540295037357,0.11959635093808174,23.545751571655273,46.81402587890625,5.332547597988637e-05
14,0.10782224481756036,0.12609855830669403,23.704694747924805,48.28424072265625,5.39011418182051e-05
15,0.09988189691847021,0.12068745493888855,23.63524627685547,48.121726989746094,5.452230547439555e-05
16,0.10034456171772697,0.12034634873270988,23.688512802124023,48.21485137939453,5.518883912513414e-05
17,0.10549158535220406,0.12021957337856293,23.591947555541992,47.39404296875,5.590060561084034e-05
18,0.09647531807422638,0.11620866879820824,23.3354434967041,45.587745666503906,5.665745846390139e-05
19,0.10173430429263548,0.11560621112585068,23.32540512084961,45.69618225097656,5.745924193881262e-05
20,0.09755643253976648,0.11720802262425423,23.421459197998047,47.17875671386719,5.830579104422652e-05
21,0.09781955995342949,0.11908970773220062,23.559776306152344,48.317604064941406,5.919693157690521e-05
22,0.09548143703829158,0.11602511629462242,23.36894989013672,46.7437744140625,6.013248015756758e-05
23,0.09917720813642848,0.11766117811203003,23.35768699645996,45.89154052734375,6.111224426862545e-05
24,0.10295926779508591,0.11926226317882538,23.292871475219727,45.26884460449219,6.21360222937998e-05
25,0.09727809578180313,0.10926448553800583,23.1115665435791,44.25431823730469,6.320360355960942e-05
26,0.09066064113920386,0.11651456728577614,23.270769119262695,46.439300537109375,6.43147683787236e-05
27,0.099294436248866,0.12448197975754738,23.52063751220703,48.70722961425781,6.546928809516921e-05
28,0.09251502698118036,0.11489319428801537,23.29250144958496,47.65226745605469,6.666692513138377e-05
29,0.08477175201882016,0.11012565717101097,23.16345977783203,46.37373352050781,6.790743303710441e-05
30,0.08891946280544455,0.1140124462544918,23.158782958984375,46.59706115722656,6.919055654008198e-05
31,0.0866434086452831,0.11334944888949394,23.169464111328125,47.109703063964844,7.051603159861187e-05
32,0.08803234994411469,0.12261658161878586,23.52081871032715,49.13511657714844,7.188358545586788e-05
33,0.08956348963759163,0.11344065517187119,23.188444137573242,47.90428161621094,7.329293669603077e-05
34,0.09094868803566153,0.1117539219558239,23.04762077331543,46.27935028076172,7.474379530219774e-05
35,0.08384898542003198,0.11622344702482224,23.056297302246094,47.490814208984375,7.623586271606261e-05
36,0.07960074665871533,0.10472321882843971,22.619539260864258,48.623077392578125,7.776883189935288e-05
37,0.07514615119858221,0.09907960891723633,22.337467193603516,45.90318298339844,7.934238739701257e-05
38,0.07448949089104479,0.12126090750098228,22.24842643737793,49.69428253173828,8.09562054021163e-05
39,0.07048268988728523,0.09027012065052986,21.928529739379883,43.80590057373047,8.26099538225029e-05
40,0.06377251344648274,0.11960624903440475,22.190893173217773,52.4403076171875,8.4303292349113e-05
41,0.06116187538612972,0.08712095767259598,21.330989837646484,47.101280212402344,8.603587252601833e-05
42,0.06055759062821215,0.0876854695379734,20.813291549682617,45.96044921875,8.78073378221269e-05
43,0.0527311521158977,0.08990771323442459,20.796409606933594,42.54351806640625,8.961732370455031e-05
44,0.04856783524155617,0.08393173292279243,19.618648529052734,41.322837829589844,9.146545771361727e-05
45,0.041276376355778084,0.10600609704852104,20.373414993286133,53.70856475830078,9.335135953951869e-05
46,0.03768602538515221,0.10182861983776093,20.252056121826172,55.39952087402344,9.527464110056788e-05
47,0.030371147631244225,0.1178932636976242,20.287883758544922,56.23255157470703,9.72349066230604e-05
48,0.038887200369076294,0.08617555350065231,19.77191162109375,47.21595001220703,9.923175272271605e-05
49,0.03232023949650201,0.09198570996522903,19.22211265563965,51.691993713378906,0.00010126476848768809
50,0.0270134855739095,0.07775915786623955,18.947790145874023,49.973167419433594,0.00010333353556312027
51,0.02930816745554859,0.08987558260560036,19.975717544555664,47.52222442626953,0.00010543762823723654
52,0.02919349108229984,0.1064358539879322,20.016902923583984,58.64949035644531,0.00010757661352894386
53,0.028492674485526302,0.10049232468008995,19.683307647705078,55.095924377441406,0.00010975005127693147
54,0.02464767536995086,0.09440306574106216,19.258045196533203,47.941192626953125,0.00011195749423024737
55,0.022820987146009098,0.10010746121406555,18.646360397338867,48.279754638671875,0.0001141984881403338
56,0.029280795292420822,0.09587392583489418,19.1739501953125,50.13341522216797,0.00011647257185450267
57,0.02592054619030519,0.07587723433971405,18.690793991088867,38.66912078857422,0.00011877927741083189
58,0.02760479353706945,0.08297333866357803,18.625911712646484,43.13987731933594,0.00012111813013446259
59,0.02305320574140007,0.08064299821853638,18.055574417114258,48.201568603515625,0.00012348864873527827
60,0.020775975320826878,0.09403670951724052,18.70431900024414,44.6837158203125,0.0001258903454069444
61,0.020000956021249294,0.08120976015925407,17.84901237487793,39.2987060546875,0.00012832272592728974
62,0.017730241345072336,0.08575017750263214,18.330951690673828,49.09007263183594,0.00013078528976000735
63,0.018365641463209282,0.07706910744309425,17.81650161743164,46.5548095703125,0.00013327753015765574
64,0.01833931382068179,0.07322090119123459,17.57395362854004,40.07963562011719,0.00013579893426593677
65,0.020618769763545555,0.07742217555642128,17.900604248046875,38.49449157714844,0.00013834898322923143
66,0.02121556931259957,0.07471877336502075,17.14409637451172,38.6788330078125,0.00014092715229737052
67,0.016307081773199818,0.0852234847843647,18.150287628173828,44.415199279785156,0.0001435329109336171
68,0.019068975424902004,0.09449847787618637,18.122140884399414,44.94374084472656,0.00014616572292384152
69,0.018306241370737553,0.08658645302057266,17.4509220123291,44.83575439453125,0.00014882504648686302
70,0.019439816220917484,0.08728387579321861,18.052640914916992,43.63804626464844,0.0001515103343859382
71,0.016335831531746822,0.09136293455958366,17.972673416137695,45.82042694091797,0.00015422103404137135
72,0.015804862857542255,0.0863194540143013,17.798898696899414,45.45292663574219,0.00015695658764422482
73,0.014093952126462351,0.07982585206627846,17.753679275512695,38.909149169921875,0.00015971643227110467
74,0.015681430655108256,0.08230837434530258,17.753429412841797,41.14775848388672,0.0001625
75,0.013080377237532626,0.09396090358495712,18.45285415649414,42.37867736816406,0.0001653067180271495
76,0.016093260100619358,0.08046556636691093,17.548696517944336,37.87126159667969,0.00016813600878491365
77,0.013336100276898254,0.07569008320569992,17.32594871520996,39.6759033203125,0.00017098729006062688
78,0.015466954051093622,0.07900359854102135,17.245134353637695,40.98120880126953,0.00017385997511640521
79,0.015030375131490555,0.07804454863071442,17.804454803466797,39.294158935546875,0.00017675347280988562
80,0.015600735871967945,0.09264218807220459,18.37714385986328,45.776092529296875,0.00017966718771587176
81,0.013673861807381565,0.08731628954410553,18.23872184753418,44.634544372558594,0.00018260052024886048
82,0.012692736758088524,0.08699172735214233,17.748340606689453,42.1959228515625,0.00018555286678642488
83,0.01196271295405247,0.0770094245672226,17.113183975219727,40.13475036621094,0.0001885236197934283
84,0.013059290083633228,0.0781375840306282,17.63756561279297,45.5108642578125,0.00019151216794704258
85,0.014475526499815962,0.06929117441177368,17.061004638671875,41.10798645019531,0.00019451789626254672
86,0.012744918719611385,0.07176730781793594,17.02025032043457,39.98799133300781,0.000197540186219879
87,0.013782803815874186,0.08170075342059135,17.53597640991211,44.91485595703125,0.00020057841589091538
88,0.01403490657156164,0.08467354625463486,17.686717987060547,44.54627227783203,0.00020363196006745112
89,0.013116186696358702,0.0748412199318409,16.794862747192383,39.423309326171875,0.00020670019038985583
90,0.010883464520289139,0.08690788596868515,17.874889373779297,45.483795166015625,0.00020978247547637772
91,0.012068573216145689,0.09154053032398224,18.192556381225586,43.31329345703125,0.00021287818105306946
92,0.012858168391341513,0.07998141273856163,17.523569107055664,40.63996887207031,0.00021598667008430986
93,0.0123384207571772,0.08468427881598473,17.59459686279297,43.096527099609375,0.00021910730290389274
94,0.012515858535400846,0.08543923124670982,18.077058792114258,43.20733642578125,0.00022223943734665786
95,0.01471055197444829,0.09560874104499817,18.118440628051758,45.96764373779297,0.00022538242888063607
96,0.011651095087555323,0.0932665653526783,18.351415634155273,49.877479553222656,0.0002285356307396816
97,0.012575893324207176,0.08227386325597763,17.994108200073242,42.820953369140625,0.00023169839405656328
98,0.01078955228017135,0.0732046626508236,17.364229202270508,41.50364685058594,0.00023487006799648917
99,0.011375728020952507,0.08598833158612251,17.747976303100586,48.591758728027344,0.00023804999989103553
100,0.009952060370282694,0.08028670772910118,18.1490535736084,45.209716796875,0.00024123753537245318
101,0.01022590451281179,0.08177685737609863,18.02815055847168,42.239013671875,0.0002444320185083234
102,0.010684202340516176,0.09377361088991165,18.607545852661133,46.09124755859375,0.0002476327919365365
103,0.012274668128653006,0.10452745482325554,18.99073600769043,50.94853210449219,0.0002508391970005633
104,0.011194792152805761,0.09994430840015411,18.342885971069336,54.94933319091797,0.00025405057388499456
105,0.011020404752343893,0.09679030254483223,18.804256439208984,50.977027893066406,0.0002572662617513176
106,0.00900976706973531,0.08375104144215584,18.031848907470703,43.689788818359375,0.0002604855988739038
107,0.008859626313840801,0.0840262658894062,17.92231559753418,47.64723205566406,0.00026370792277617943
108,0.00945894034918059,0.08860210701823235,18.389434814453125,46.3935546875,0.0002669325703669496
109,0.010502340314401821,0.08939212933182716,18.718217849731445,42.76466369628906,0.00027015887807685
110,0.008991597601297226,0.09058627113699913,18.55872344970703,44.523162841796875,0.0002733861819948962
111,0.008543651974336668,0.07894594222307205,17.992176055908203,44.48248291015625,0.00027661381800510375
112,0.009111394259062681,0.08084121346473694,18.218395233154297,47.09186553955078,0.00027984112192315004
113,0.00884879528629509,0.0860382467508316,18.10087013244629,54.43547058105469,0.0002830674296330504
114,0.008337838109582663,0.07854966446757317,18.077463150024414,45.55613708496094,0.0002862920772238206
115,0.009298847353255207,0.07959263399243355,17.45987319946289,42.4454345703125,0.00028951440112609615
116,0.008602390277453444,0.08313088491559029,17.680599212646484,42.04729461669922,0.00029273373824868245
117,0.006990233923054554,0.0919233188033104,18.24907684326172,45.57025146484375,0.00029594942611500536
118,0.0077174616215581245,0.08223246410489082,17.754716873168945,45.6884765625,0.0002991608029994367
119,0.007663116409358653,0.0802401453256607,17.80356216430664,40.686492919921875,0.0003023672080634635
120,0.007067605535584417,0.08396394923329353,17.69019889831543,44.41911315917969,0.00030556798149167664
121,0.006608862218193032,0.08653433248400688,18.087125778198242,47.7755126953125,0.00030876246462754685
122,0.008126808499748056,0.0862145833671093,17.96535873413086,44.250030517578125,0.00031195000010896445
123,0.006809782109815966,0.08417357504367828,17.99320411682129,43.40019226074219,0.0003151299320035108
124,0.00757026492448693,0.07689101621508598,17.6546688079834,40.13832092285156,0.0003183016059434367
125,0.006855879931456663,0.08016856759786606,17.777563095092773,41.6280517578125,0.0003214643692603184
126,0.006582711357623339,0.07724407501518726,17.855297088623047,42.514404296875,0.00032461757111936396
127,0.006008478262546388,0.08471076935529709,17.931856155395508,45.386474609375,0.0003277605626533422
128,0.007830212104388258,0.07714495062828064,17.037168502807617,40.22337341308594,0.00033089269709610724
129,0.006207622079686685,0.08697637170553207,18.565288543701172,45.00282287597656,0.00033401332991569007
130,0.006043307377364148,0.08910486102104187,18.58928108215332,43.88597869873047,0.0003371218189469305
131,0.004976537861776623,0.083523690700531,18.08782196044922,44.89173126220703,0.00034021752452362226
132,0.005708226553079757,0.08587676286697388,18.489351272583008,43.48371887207031,0.00034329980961014415
133,0.004918612857264551,0.08752188086509705,18.654163360595703,41.57295227050781,0.00034636803993254886
134,0.004501620032401247,0.09075982123613358,18.524816513061523,47.399932861328125,0.0003494215841090846
135,0.004257693907923319,0.09549741074442863,18.69225311279297,46.895477294921875,0.00035245981378012104
136,0.004656706153499809,0.09042368084192276,18.626806259155273,45.9134521484375,0.00035548210373745326
137,0.00619041054001586,0.08612452074885368,18.189647674560547,42.63224792480469,0.00035848783205295746
138,0.0056457292203876104,0.0775616243481636,17.91788101196289,46.162193298339844,0.00036147638020657174
139,0.0047680062072520905,0.08082790672779083,17.948963165283203,45.33990478515625,0.0003644471332135751
140,0.004529648037119346,0.09077063947916031,18.488788604736328,46.3326416015625,0.00036739947975113956
141,0.004258005985651504,0.09103536605834961,18.517610549926758,51.525352478027344,0.0003703328122841282
142,0.0038901243401183324,0.09062603116035461,18.733264923095703,48.89759826660156,0.0003732465271901144
143,0.004369670292362571,0.09021556377410889,18.873422622680664,43.316314697265625,0.0003761400248835948
