Epoch,Training_Loss,Validation_Loss,Avg_BPM_Error,Max_BPM_Error,Learning_Rate
1,0.17495871633291243,0.11207150816917419,23.90241050720215,39.379974365234375,0.00010000000000000005
2,0.15686847865581513,0.11682544648647308,23.156225204467773,44.60529327392578,0.00010008256220569263
3,0.17677863985300063,0.11275808215141296,23.98634147644043,39.864471435546875,0.00010033021852713555
4,0.15584813952445983,0.11359170973300933,23.612163543701172,42.050567626953125,0.00010074287808854157
5,0.14246130213141442,0.11184238046407699,23.41427230834961,43.314117431640625,0.00010132038946731692
6,0.14163625985383987,0.11198647171258927,23.029582977294922,45.52104949951172,0.00010206254074962486
7,0.14606672897934914,0.11266636550426483,23.169382095336914,44.73857116699219,0.00010296905960814628
8,0.14090421795845032,0.11215271949768066,23.702892303466797,41.06079864501953,0.000104039613402008
9,0.1384749583899975,0.1135058805346489,24.28934669494629,37.72319793701172,0.00010527380929884313
10,0.13604040518403054,0.11623521000146866,24.777210235595703,35.21214294433594,0.00010667119441893854
11,0.14611104801297187,0.11536895036697388,24.64276695251465,35.5418701171875,0.00010823125600141524
12,0.13539916947484015,0.11426549404859543,24.447433471679688,36.567657470703125,0.00010995342159238338
13,0.12691881209611894,0.11154951006174088,23.674495697021484,40.55443572998047,0.0001118370592549995
14,0.13063421994447708,0.11135710775852203,23.582778930664062,41.10850524902344,0.00011388147780135179
15,0.13883306458592415,0.11142901480197906,23.637863159179688,40.70878601074219,0.00011608592704608664
16,0.11889578104019165,0.11133631020784378,23.598888397216797,41.04712677001953,0.00011844959808168418
17,0.13923966139554977,0.11172996163368225,23.658218383789062,40.719635009765625,0.00012097162357528135
18,0.1306160420179367,0.1109807163476944,23.45378303527832,41.98701477050781,0.0001236510780869331
19,0.12086959555745125,0.11188129633665085,23.73178482055664,40.14253234863281,0.0001264869784091974
20,0.12280847430229187,0.11234135031700135,23.915361404418945,39.24005126953125,0.00012947828392791507
21,0.12519244253635406,0.11167245954275132,23.873302459716797,39.64832305908203,0.0001326238970040574
22,0.12449268251657486,0.11180545687675476,23.70949363708496,40.46485900878906,0.00013592266337649633
23,0.1238541804254055,0.11148506104946136,23.456708908081055,42.12835693359375,0.00013937337258555262
24,0.12694316506385803,0.11142921447753906,23.70120620727539,40.47199249267578,0.00014297475841716623
25,0.13642578050494195,0.11277476102113723,23.855117797851562,39.568031311035156,0.00014672549936752498
26,0.11888146698474884,0.1123951569199562,23.698226928710938,40.47132873535156,0.00015062421912798054
27,0.11764994934201241,0.11299606263637543,23.50445556640625,41.8077392578125,0.00015466948709007592
28,0.1246183767914772,0.1110655665397644,23.26633071899414,43.355430603027344,0.0001588598188704978
29,0.12060233354568481,0.11071751415729522,23.412395477294922,42.29972839355469,0.00016319367685575955
30,0.12306804955005646,0.11092152148485183,23.28360366821289,43.16236877441406,0.0001676694707664195
31,0.12625231519341468,0.11097379922866821,23.14621925354004,44.06422424316406,0.00017228555824062245
32,0.12734205946326255,0.11073553115129471,23.283517837524414,43.185630798339844,0.00017704024543675246
33,0.11655021905899048,0.11138310879468918,23.574565887451172,41.312347412109375,0.00018193178765497703
34,0.12146500274538993,0.11090106964111328,23.355436325073242,42.74689483642578,0.00018695838997745287
35,0.11157473772764206,0.111037677526474,23.079853057861328,44.63047790527344,0.00019211820792695811
36,0.12148728966712952,0.11110626310110092,23.05509376525879,44.720298767089844,0.00019740934814371119
37,0.11563548371195793,0.11076565533876419,23.30494499206543,43.105796813964844,0.00020282986908012565
38,0.11107101067900657,0.11111056804656982,23.580997467041016,41.19108581542969,0.00020837778171324832
39,0.11746013611555099,0.11158193349838257,23.67389488220215,40.523193359375,0.00021405105027461687
40,0.11534792482852936,0.11146184653043748,23.44877815246582,42.13792419433594,0.00021984759299727174
41,0.11217113360762596,0.11144322752952576,22.959035873413086,45.43451690673828,0.00022576528287964587
42,0.12438043355941772,0.11220931708812713,22.798572540283203,46.967674255371094,0.00023180194846605365
43,0.11500728130340576,0.11134371012449265,22.94253921508789,45.475311279296875,0.00023795537464349123
44,0.1150975726544857,0.11100600957870484,23.27353286743164,43.151123046875,0.00024422330345445754
45,0.11011892557144165,0.11234426647424697,23.075414657592773,44.52015686035156,0.00025060343492549564
46,0.12100907862186432,0.11265798658132553,22.767589569091797,47.34465789794922,0.0002570934279111529
47,0.10723902434110641,0.11118589937686921,23.022533416748047,44.87519073486328,0.0002636909009530481
48,0.11562245413661003,0.11101925075054168,23.168371200561523,43.88225555419922,0.0002703934331537306
49,0.11374663934111595,0.11084542721509934,23.174901962280273,43.82550048828125,0.0002771985650650129
50,0.11247845068573951,0.11090141385793686,23.235074996948242,43.43132781982422,0.00028410379959044774
51,0.11408070996403694,0.11106529384851456,23.127634048461914,44.14093017578125,0.00029110660290162073
52,0.11797580048441887,0.11109080463647843,23.069515228271484,44.528297424316406,0.00029820440536792114
53,0.10750101357698441,0.11089128404855728,23.1868896484375,43.762908935546875,0.00030539460249945057
54,0.11866999045014381,0.11153913140296937,22.928298950195312,45.75044250488281,0.00031267455590272184
55,0.11016318090260029,0.1117633804678917,22.893173217773438,46.126068115234375,0.0003200415942488004
