Epoch,Training_Loss,Validation_Loss,Avg_BPM_Error,Max_BPM_Error,Learning_Rate
1,0.4507743905891072,0.3501455634832382,23.1368408203125,42.88218688964844,5.000000000000002e-05
2,0.4291541820222681,0.3295672833919525,23.002729415893555,39.233978271484375,5.002315029825421e-05
3,0.42862295562570746,0.317430779337883,23.059635162353516,37.08616638183594,5.009259642913851e-05
4,0.41146954894065857,0.31227874010801315,23.12446403503418,36.08642578125,5.020832410199827e-05
5,0.400845313614065,0.3071219399571419,23.199939727783203,37.05445861816406,5.03703095023434e-05
6,0.3857620886780999,0.3020402267575264,23.265146255493164,38.05549621582031,5.057851929674863e-05
7,0.3858658644286069,0.29762430489063263,23.319997787475586,38.947113037109375,5.083291063971327e-05
8,0.3909976834600622,0.29311079531908035,23.378053665161133,39.9517822265625,5.1133431182477553e-05
9,0.39367624846371735,0.2893740013241768,23.490102767944336,40.77410125732422,5.148001908379543e-05
10,0.38389689001170074,0.2847847267985344,23.583248138427734,41.53907775878906,5.187260302265981e-05
11,0.37893826040354645,0.2759183198213577,23.839929580688477,43.456146240234375,5.2311102212979326e-05
12,0.3736615086143667,0.27079007029533386,24.016246795654297,44.65196228027344,5.279542642020249e-05
13,0.370431434024464,0.2687530145049095,24.088090896606445,45.1480712890625,5.332547597988637e-05
14,0.3604828403754668,0.2631816267967224,24.27501678466797,46.533477783203125,5.39011418182051e-05
15,0.3523649654605172,0.25912003964185715,24.40972900390625,47.569984436035156,5.452230547439555e-05
16,0.3574137579311024,0.2572513669729233,24.48127555847168,48.10509490966797,5.518883912513414e-05
17,0.3414690860293128,0.2556356340646744,24.546680450439453,48.56792449951172,5.590060561084034e-05
18,0.3508431992747567,0.25436560064554214,24.600305557250977,48.926231384277344,5.665745846390139e-05
19,0.3426954583688216,0.2530352771282196,24.655860900878906,49.30311584472656,5.745924193881262e-05
20,0.34048626910556445,0.2518042027950287,24.709638595581055,49.685791015625,5.830579104422652e-05
21,0.34649998220530426,0.2509056031703949,24.734155654907227,49.943214416503906,5.919693157690521e-05
22,0.3409324152903123,0.2499658316373825,24.788280487060547,50.17799377441406,6.013248015756758e-05
23,0.3404699807817286,0.2493061125278473,24.840328216552734,50.393898010253906,6.111224426862545e-05
24,0.3370961465618827,0.24858272820711136,24.889028549194336,50.58726501464844,6.21360222937998e-05
25,0.3280642411925576,0.24781721830368042,24.945165634155273,50.7962646484375,6.320360355960942e-05
26,0.3372643454508348,0.24722521007061005,25.000307083129883,51.0587158203125,6.43147683787236e-05
27,0.33469411866231397,0.24643976241350174,25.046037673950195,51.16612243652344,6.546928809516921e-05
28,0.3397746140306646,0.24553228914737701,25.11644744873047,51.46722412109375,6.666692513138377e-05
29,0.3299993493340232,0.24465855956077576,25.188579559326172,51.74925994873047,6.790743303710441e-05
30,0.32748753238808026,0.24399888515472412,25.242738723754883,51.97046661376953,6.919055654008198e-05
31,0.33073456449942157,0.24342721700668335,25.267852783203125,52.08721160888672,7.051603159861187e-05
32,0.32509173452854156,0.24285894632339478,25.307674407958984,52.23612976074219,7.188358545586788e-05
33,0.32227461446415295,0.24193058907985687,25.396093368530273,52.52540588378906,7.329293669603077e-05
34,0.3291515111923218,0.2413495033979416,25.451112747192383,52.714942932128906,7.474379530219774e-05
35,0.3236293277957223,0.2408033162355423,25.47015953063965,52.8126220703125,7.623586271606261e-05
36,0.32222114367918536,0.240444153547287,25.48048973083496,52.870323181152344,7.776883189935288e-05
37,0.31901429999958386,0.23962275683879852,25.549028396606445,53.109825134277344,7.934238739701257e-05
38,0.32100100408900867,0.23875965923070908,25.627683639526367,53.367042541503906,8.09562054021163e-05
39,0.31676521084525366,0.2382460981607437,25.65390968322754,53.486785888671875,8.26099538225029e-05
40,0.31292176382108167,0.2377346232533455,25.685871124267578,53.61207580566406,8.4303292349113e-05
41,0.3136919953606345,0.23699354380369186,25.746150970458984,53.82234191894531,8.603587252601833e-05
42,0.3139779730276628,0.23626673221588135,25.80799102783203,54.0361328125,8.78073378221269e-05
43,0.31934737346389075,0.23557519167661667,25.86286163330078,54.23321533203125,8.961732370455031e-05
44,0.31774967231533746,0.23495036363601685,25.90894889831543,54.407142639160156,9.146545771361727e-05
45,0.30774765800346027,0.23436705768108368,25.948123931884766,54.56464385986328,9.335135953951869e-05
46,0.3139488981528716,0.2337525188922882,25.98925018310547,54.719512939453125,9.527464110056788e-05
47,0.310465390031988,0.23316141217947006,26.030763626098633,54.85895538330078,9.72349066230604e-05
48,0.3067802908745679,0.23246371746063232,26.08542251586914,55.067832946777344,9.923175272271605e-05
49,0.3127652189948342,0.23189983516931534,26.124059677124023,55.21570587158203,0.00010126476848768809
50,0.30682009729472076,0.23113926500082016,26.185983657836914,55.44496154785156,0.00010333353556312027
51,0.30905477567152545,0.23040562868118286,26.246341705322266,55.65449523925781,0.00010543762823723654
52,0.30732326345010236,0.22974928468465805,26.297454833984375,55.853759765625,0.00010757661352894386
53,0.30460449917749927,0.22916240990161896,26.34050750732422,56.02565002441406,0.00010975005127693147
54,0.3049788610501723,0.22848491370677948,26.399499893188477,56.24561309814453,0.00011195749423024737
55,0.308163810860027,0.2277955561876297,26.460439682006836,56.46601867675781,0.0001141984881403338
56,0.31149213964288885,0.22729215770959854,26.487764358520508,56.584312438964844,0.00011647257185450267
57,0.3011354180899533,0.22664008289575577,26.53995132446289,56.779685974121094,0.00011877927741083189
