Epoch,Training_Loss,Validation_Loss,Avg_BPM_Error,Max_BPM_Error,Learning_Rate
1,2.477802848815918,2.5938226699829103,24.521697998046875,43.512298583984375,0.00010000000000000005
2,2.3952657103538515,2.5630593299865723,24.22049903869629,47.16838836669922,0.00010003351564617899
3,2.268441367149353,2.5577837944030763,24.100723266601562,49.49763488769531,0.00010013406021987638
4,2.3137118339538576,2.5709527015686033,24.162490844726562,51.68696594238281,0.00010030162662674215
5,2.2493897080421448,2.5807916164398192,24.222652435302734,52.95689392089844,0.00010053620304341501
6,2.21991822719574,2.5876816749572753,24.278696060180664,54.196258544921875,0.00010083777291835854
7,2.236685872077942,2.590297317504883,24.313222885131836,54.798362731933594,0.00010120631497302656
8,2.2430029988288878,2.5889756202697756,24.3143253326416,54.802574157714844,0.00010164180320336642
9,2.241445803642273,2.587954807281494,24.318849563598633,54.90454864501953,0.00010214420688165284
10,2.2211726546287536,2.5838330745697022,24.309581756591797,54.672706604003906,0.00010271349055865592
11,2.2006885409355164,2.5812325954437254,24.304920196533203,54.565826416015625,0.00010334961406614448
12,2.2500171422958375,2.5761488914489745,24.28658103942871,54.214080810546875,0.00010405253251971722
13,2.3223639249801638,2.576011800765991,24.276792526245117,54.010772705078125,0.00010482219632197156
14,2.2352643489837645,2.5753247261047365,24.27019691467285,53.913909912109375,0.00010565855116600304
15,2.1944934725761414,2.5743393421173097,24.274532318115234,54.01109313964844,0.00010656153803923689
16,2.255118191242218,2.569752597808838,24.255929946899414,53.64122009277344,0.00010753109322759178
17,2.2428260326385496,2.5713136196136475,24.27488899230957,54.02021789550781,0.00010856714831997604
18,2.2764084935188293,2.5778143405914307,24.320964813232422,54.93949890136719,0.00010966963021311386
19,2.1863827228546144,2.5849236488342284,24.377559661865234,55.528778076171875,0.00011083846111670432
20,2.2840492129325867,2.5889788627624513,24.412221908569336,55.8753662109375,0.00011207355855890949
21,2.183991050720215,2.585897207260132,24.398826599121094,55.740135192871094,0.00011337483539217369
22,2.1836020231246946,2.586208724975586,24.411466598510742,55.87261962890625,0.00011474219979937315
23,2.1858089089393617,2.590009927749634,24.444734573364258,56.205078125,0.0001161755553002932
24,2.241151237487793,2.5990723609924316,24.513608932495117,56.89482116699219,0.0001176748007584382
25,2.189509725570679,2.606573057174683,24.578014373779297,57.362548828125,0.00011923983038816485
26,2.1785547852516176,2.6084267139434814,24.59671974182129,57.480316162109375,0.00012087053376214876
27,2.149354326725006,2.612322950363159,24.630123138427734,57.702392578125,0.00012256679581917353
28,2.1769336581230165,2.6144134998321533,24.650259017944336,57.83744812011719,0.00012432849687225335
29,2.2150593161582948,2.6220579624176024,24.713735580444336,58.261390686035156,0.0001261555126170729
30,2.1943190813064577,2.6217911720275877,24.71295166015625,58.253990173339844,0.00012804771414076286
31,2.1722358584403993,2.6108240127563476,24.62502670288086,57.67384338378906,0.00013000496793099292
32,2.2127025723457336,2.617028570175171,24.679901123046875,58.033790588378906,0.00013202713588539392
33,2.191917049884796,2.6152002811431885,24.668811798095703,57.969703674316406,0.0001341140753213009
34,2.2609172582626345,2.616106081008911,24.6771240234375,58.02527618408203,0.00013626563898582193
35,2.237929880619049,2.615199565887451,24.671945571899414,57.98210144042969,0.0001384816750662275
36,2.2072741866111754,2.609894037246704,24.629810333251953,57.70105743408203,0.00014076202720066252
37,2.159010624885559,2.59686541557312,24.524507522583008,57.00550842285156,0.00014310653448917888
38,2.1749822020530702,2.5944661140441894,24.507076263427734,56.831871032714844,0.00014551503150508904
39,2.140287232398987,2.5889862537384034,24.46591567993164,56.41767883300781,0.00014798734830663704
40,2.228278565406799,2.5834383010864257,24.423181533813477,55.985443115234375,0.00015052331044899123
41,2.206713080406189,2.583524799346924,24.423898696899414,55.9906005859375,0.00015312273899655221
42,2.2784193634986876,2.585789203643799,24.441558837890625,56.166358947753906,0.00015578545053557746
43,2.2262967824935913,2.591119718551636,24.48257064819336,56.57549285888672,0.0001585112571871243
44,2.234341061115265,2.5921935081481933,24.490814208984375,56.65790557861328,0.0001612999666203061
45,2.2833051800727846,2.596736192703247,24.525554656982422,57.00474548339844,0.0001641513820658622
46,2.23204927444458,2.596628522872925,24.524288177490234,56.990989685058594,0.0001670653023300426
47,2.2443649530410767,2.600267696380615,24.553874969482422,57.19505310058594,0.00017004152180880461
48,2.205563747882843,2.5950570583343504,24.511966705322266,56.8740234375,0.0001730798305023182
49,2.2393290519714357,2.5961797714233397,24.51849365234375,56.941978454589844,0.00017618001402978532
50,2.173209285736084,2.6062395095825197,24.602832794189453,57.522552490234375,0.0001793418536445658
51,2.284213435649872,2.6075225830078126,24.614315032958984,57.596839904785156,0.000182565126249611
52,2.163118600845337,2.608885622024536,24.625619888305664,57.67204284667969,0.0001858496044132075
53,2.2528845071792603,2.6054187297821043,24.596820831298828,57.479713439941406,0.0001891950563850226
54,2.1937716364860536,2.6066749572753904,24.607223510742188,57.549781799316406,0.00019260124611245695
55,2.1933184623718263,2.6015600681304933,24.56499671936035,57.26832580566406,0.0001960679332573005
56,2.173405957221985,2.5962493896484373,24.52134132385254,56.9632568359375,0.00019959487321269073
57,2.189828407764435,2.60115704536438,24.561786651611328,57.245140075683594,0.00020318181712037178
58,2.198987078666687,2.6099455833435057,24.634187698364258,57.73115539550781,0.00020682851188825297
59,2.2178092002868652,2.619613456726074,24.71250343322754,58.2557373046875,0.0002105347002082684
60,2.2220597147941588,2.6123438835144044,24.651866912841797,57.85936737060547,0.00021430012057453035
61,2.222271370887756,2.6167225360870363,24.688335418701172,58.10227966308594,0.0002181245073017827
62,2.2203447341918947,2.6129931926727297,24.6591739654541,57.900657653808594,0.00022200759054414698
63,2.2141613721847535,2.606448793411255,24.605396270751953,57.538047790527344,0.00022594909631416175
64,2.17366783618927,2.6013298511505125,24.56271743774414,57.253379821777344,0.0002299487465021162
